,ts_code,symbol,name,area,industry,list_date
2712,600689.SH,600689,上海三毛,上海,农矿业,19931108
2713,600690.SH,600690,青岛海尔,山东,元器件,19931119
2714,600691.SH,600691,阳煤化工,山西,农矿业,19931119
2715,600692.SH,600692,亚通股份,上海,地产,19931119
2716,600693.SH,600693,东百集团,福建,百货,19931122
2717,600694.SH,600694,大商股份,辽宁,百货,19931122
2718,600695.SH,600695,绿庭投资,上海,多元金融,19931122
2719,600696.SH,600696,ST岩石,上海,地产,19931206
2720,600697.SH,600697,欧亚集团,吉林,百货,19931206
2721,600698.SH,600698,*ST天雁,湖南,汽车服务,19931206
2722,600699.SH,600699,均胜电子,浙江,汽车服务,19931206
2723,600701.SH,600701,*ST工新,黑龙江,综合类,19960528
2724,600702.SH,600702,舍得酒业,四川,白酒,19960524
2725,600703.SH,600703,三安光电,湖北,半导体,19960528
2726,600704.SH,600704,物产中大,浙江,商贸代理,19960606
2727,600705.SH,600705,中航资本,黑龙江,多元金融,19960516
2728,600706.SH,600706,曲江文旅,陕西,旅游服务,19960516
2729,600707.SH,600707,彩虹股份,陕西,元器件,19960520
2730,600708.SH,600708,光明地产,上海,地产,19960606
2731,600710.SH,600710,苏美达,江苏,工程机械,19960701
2732,600711.SH,600711,盛屯农矿业,福建,小金属,19960531
2733,600712.SH,600712,南宁百货,广西,百货,19960626
2734,600713.SH,600713,南京医药,江苏,医药商业,19960701
2735,600714.SH,600714,金瑞农矿业,青海,煤炭开采,19960606
2736,600715.SH,600715,文投控股,辽宁,影视音像,19960701
2737,600716.SH,600716,凤凰股份,江苏,地产,19960702
2738,600717.SH,600717,天津港,天津,港口,19960614
2739,600718.SH,600718,东软集团,辽宁,软件服务,19960618
2740,600719.SH,600719,大连热电,辽宁,供气供热,19960716
2741,600720.SH,600720,祁连山,甘肃,水泥,19960716
2742,600721.SH,600721,*ST百花,新疆,化学制药,19960626
2743,600722.SH,600722,金牛化工,河北,化学制药,19960626
2744,600723.SH,600723,首商股份,北京,百货,19960716
2745,600724.SH,600724,宁波富达,浙江,地产,19960716
2746,600725.SH,600725,ST云维,云南,焦炭加工,19960702
2747,600726.SH,600726,*ST华源,黑龙江,火力发电,19960701
2748,600727.SH,600727,鲁北化工,山东,农矿业,19960702
2749,600728.SH,600728,佳都科技,广东,软件服务,19960716
2750,600729.SH,600729,重庆百货,重庆,百货,19960702
2751,600730.SH,600730,中国高科,北京,综合类,19960726
2752,600731.SH,600731,湖南海利,湖南,农矿业,19960802
2753,600732.SH,600732,ST新梅,上海,地产,19960816
2754,600733.SH,600733,北汽蓝谷,北京,汽车服务,19960816
2755,600734.SH,600734,实达集团,福建,软件服务,19960808
2756,600735.SH,600735,新华锦,山东,商贸代理,19960726
2757,600736.SH,600736,苏州高新,江苏,地产,19960815
2758,600737.SH,600737,中粮糖业,新疆,农矿业,19960731
2759,600738.SH,600738,兰州民百,甘肃,百货,19960802
2760,600739.SH,600739,辽宁成大,辽宁,商贸代理,19960819
2761,600740.SH,600740,山西焦化,山西,焦炭加工,19960808
2762,600741.SH,600741,华域汽车,上海,汽车服务,19960826
2763,600742.SH,600742,一汽富维,吉林,汽车服务,19960826
2764,600743.SH,600743,华远地产,北京,地产,19960909
2765,600744.SH,600744,华银电力,湖南,火力发电,19960905
2766,600745.SH,600745,闻泰科技,湖北,软件服务,19960828
2767,600746.SH,600746,江苏索普,江苏,化学制药,19960918
2768,600747.SH,600747,*ST大控,辽宁,多元金融,19960916
2769,600748.SH,600748,上实发展,上海,地产,19960925
2770,600749.SH,600749,西藏旅游,西藏,旅游景点,19961015
2771,600750.SH,600750,江中药业,江西,化学制药,19960923
2772,600751.SH,600751,海航科技,天津,水运,19960909
2773,600753.SH,600753,东方银星,福建,批发业,19960927
2774,600754.SH,600754,锦江股份,上海,酒店餐饮,19961011
2775,600755.SH,600755,厦门国贸,福建,商贸代理,19961003
2776,600756.SH,600756,浪潮软件,山东,软件服务,19960923
2777,600757.SH,600757,长江传媒,湖北,出版业,19961003
2778,600758.SH,600758,红阳能源,辽宁,煤炭开采,19961029
2779,600759.SH,600759,洲际油气,海南,农矿业,19961008
2780,600760.SH,600760,中航沈飞,山东,航空,19961011
2781,600761.SH,600761,安徽合力,安徽,工程机械,19961009
2782,600763.SH,600763,通策医疗,浙江,化学制药,19961030
2783,600764.SH,600764,中国海防,北京,软件服务,19961104
2784,600765.SH,600765,中航重机,贵州,机械,19961106
2785,600766.SH,600766,园城黄金,山东,黄金,19961028
2786,600767.SH,600767,ST运盛,上海,化学制药,19961115
2787,600768.SH,600768,宁波富邦,浙江,农矿业,19961111
2788,600769.SH,600769,祥龙电业,湖北,地产,19961101
2789,600770.SH,600770,综艺股份,江苏,综合类,19961120
2790,600771.SH,600771,广誉远,青海,化学制药,19961105
2791,600773.SH,600773,西藏城投,西藏,地产,19961108
2792,600774.SH,600774,汉商集团,湖北,百货,19961108
2793,600775.SH,600775,南京熊猫,江苏,软件服务,19961118
2794,600776.SH,600776,东方通信,浙江,软件服务,19961126
2795,600777.SH,600777,新潮能源,山东,农矿业,19961121
2796,600778.SH,600778,友好集团,新疆,百货,19961203
2797,600779.SH,600779,水井坊,四川,白酒,19961206
2798,600780.SH,600780,通宝能源,山西,火力发电,19961205
2799,600781.SH,600781,辅仁药业,河南,化学制药,19961218
2800,600782.SH,600782,新钢股份,江西,普钢,19961225
2801,600783.SH,600783,鲁信创投,山东,多元金融,19961225
2802,600784.SH,600784,鲁银投资,山东,普钢,19961225
2803,600785.SH,600785,新华百货,宁夏,百货,19970108
2804,600787.SH,600787,中储股份,天津,仓储物流,19970121
2805,600789.SH,600789,鲁抗医药,山东,化学制药,19970226
2806,600790.SH,600790,轻纺城,浙江,商品城,19970228
2807,600791.SH,600791,京能置业,北京,地产,19970130
2808,600792.SH,600792,云煤能源,云南,焦炭加工,19970123
2809,600793.SH,600793,宜宾纸业,四川,造纸,19970220
2810,600794.SH,600794,保税科技,江苏,仓储物流,19970306
2811,600795.SH,600795,国电电力,辽宁,火力发电,19970318
2812,600796.SH,600796,钱江生化,浙江,农矿业,19970408
2813,600797.SH,600797,浙大网新,浙江,软件服务,19970418
2814,600798.SH,600798,宁波海运,浙江,水运,19970423
2815,600800.SH,600800,天津磁卡,天津,综合类,19931206
2816,600801.SH,600801,华新水泥,湖北,水泥,19940103
2817,600802.SH,600802,福建水泥,福建,水泥,19940103
2818,600803.SH,600803,新奥股份,河北,农矿业,19940103
2819,600804.SH,600804,鹏博士,四川,电信运营,19940103
2820,600805.SH,600805,悦达投资,江苏,综合类,19940103
2821,600807.SH,600807,ST天业,山东,地产,19940103
2822,600808.SH,600808,马钢股份,安徽,普钢,19940106
2823,600809.SH,600809,山西汾酒,山西,白酒,19940106
2824,600810.SH,600810,神马股份,河南,化学制药,19940106
2825,600811.SH,600811,东方集团,黑龙江,综合类,19940106
2826,600812.SH,600812,华北制药,河北,化学制药,19940114
2827,600814.SH,600814,杭州解百,浙江,百货,19940114
2828,600815.SH,600815,*ST厦工,福建,工程机械,19940128
2829,600816.SH,600816,安信信托,上海,多元金融,19940128
2830,600817.SH,600817,ST宏盛,陕西,多元金融,19940128
2831,600818.SH,600818,中路股份,上海,文教休闲,19940128
2832,600819.SH,600819,耀皮玻璃,上海,玻璃,19940128
2833,600820.SH,600820,隧道股份,上海,地产,19940128
2834,600821.SH,600821,津劝业,天津,百货,19940128
2835,600822.SH,600822,上海物贸,上海,商贸代理,19940204
2836,600823.SH,600823,世茂股份,上海,地产,19940204
2837,600824.SH,600824,益民集团,上海,百货,19940204
2838,600825.SH,600825,新华传媒,上海,出版业,19940204
2839,600826.SH,600826,兰生股份,上海,商贸代理,19940204
2840,600827.SH,600827,百联股份,上海,超市连锁,19940204
2841,600828.SH,600828,茂业商业,四川,百货,19940224
2842,600829.SH,600829,人民同泰,黑龙江,医药商业,19940224
2843,600830.SH,600830,香溢融通,浙江,多元金融,19940224
2844,600831.SH,600831,广电网络,陕西,影视音像,19940224
2845,600833.SH,600833,第一医药,上海,医药商业,19940224
2846,600834.SH,600834,申通地铁,上海,公共交通,19940224
2847,600835.SH,600835,上海机电,上海,运输设备,19940224
2848,600836.SH,600836,界龙实业,上海,广告包装,19940224
2849,600837.SH,600837,海通证券,上海,金融,19940224
2850,600838.SH,600838,上海九百,上海,百货,19940224
2851,600839.SH,600839,四川长虹,四川,元器件,19940311
2852,600841.SH,600841,上柴股份,上海,机械,19940311
2853,600843.SH,600843,上工申贝,上海,机械,19940311
2854,600844.SH,600844,丹化科技,上海,化学制药,19940311
2855,600845.SH,600845,宝信软件,上海,软件服务,19940311
2856,600846.SH,600846,同济科技,上海,地产,19940311
2857,600847.SH,600847,万里股份,重庆,元器件,19940324
2858,600848.SH,600848,上海临港,上海,地产,19940324
2859,600850.SH,600850,华东电脑,上海,软件服务,19940324
2860,600851.SH,600851,海欣股份,上海,农矿业,19940404
2861,600853.SH,600853,龙建股份,黑龙江,地产,19940404
2862,600854.SH,600854,春兰股份,江苏,元器件,19940425
2863,600855.SH,600855,航天长峰,北京,机械,19940425
2864,600856.SH,600856,中天能源,吉林,供气供热,19940425
2865,600857.SH,600857,宁波中百,浙江,百货,19940425
2866,600858.SH,600858,银座股份,山东,百货,19940506
2867,600859.SH,600859,王府井,北京,百货,19940506
2868,600860.SH,600860,京城股份,北京,机械,19940506
2869,600861.SH,600861,北京城乡,北京,百货,19940520
2870,600862.SH,600862,中航高科,江苏,航空,19940520
2871,600863.SH,600863,内蒙华电,内蒙,火力发电,19940520
2872,600864.SH,600864,哈投股份,黑龙江,金融,19940809
2873,600865.SH,600865,百大集团,浙江,百货,19940809
2874,600866.SH,600866,星湖科技,广东,农矿业,19940818
2875,600867.SH,600867,通化东宝,吉林,化学制药,19940824
2876,600868.SH,600868,梅雁吉祥,广东,水力发电,19940912
2877,600869.SH,600869,智慧能源,青海,元器件,19950206
2878,600870.SH,600870,ST厦华,福建,元器件,19950228
2879,600871.SH,600871,石化油服,北京,农矿业,19950411
2880,600872.SH,600872,中炬高新,广东,农矿业,19950124
2881,600873.SH,600873,梅花生物,西藏,农矿业,19950217
2882,600874.SH,600874,创业环保,天津,环境保护,19950630
2883,600875.SH,600875,东方电气,四川,元器件,19951010
2884,600876.SH,600876,洛阳玻璃,河南,玻璃,19951031
2885,600877.SH,600877,*ST嘉陵,重庆,摩托车,19951013
2886,600879.SH,600879,航天电子,湖北,航空,19951115
2887,600880.SH,600880,博瑞传播,四川,广告包装,19951115
2888,600881.SH,600881,亚泰集团,吉林,水泥,19951115
2889,600882.SH,600882,妙可蓝多,上海,农矿业,19951206
2890,600883.SH,600883,博闻科技,云南,水泥,19951208
2891,600884.SH,600884,杉杉股份,浙江,综合类,19960130
2892,600885.SH,600885,宏发股份,湖北,元器件,19960205
2893,600886.SH,600886,国投电力,北京,水力发电,19960118
2894,600887.SH,600887,伊利股份,内蒙,农矿业,19960312
2895,600888.SH,600888,新疆众和,新疆,农矿业,19960215
2896,600889.SH,600889,南京化学制药,江苏,化学制药,19960308
2897,600890.SH,600890,中房股份,北京,地产,19960318
2898,600891.SH,600891,*ST秋林,黑龙江,百货,19960325
2899,600892.SH,600892,大晟文化,深圳,影视音像,19960315
2900,600893.SH,600893,航发动力,陕西,航空,19960408
2901,600894.SH,600894,广日股份,广东,运输设备,19960328
2902,600895.SH,600895,张江高科,上海,地产,19960422
2903,600896.SH,600896,览海投资,海南,化学制药,19960503
2904,600897.SH,600897,厦门空港,福建,机场,19960531
2905,600898.SH,600898,国美通讯,山东,软件服务,19960418
2906,600900.SH,600900,长江电力,北京,水力发电,20031118
2907,600901.SH,600901,江苏租赁,江苏,多元金融,20180301
2908,600903.SH,600903,贵州燃气,贵州,供气供热,20171107
2909,600908.SH,600908,无锡银行,江苏,金融,20160923
2910,600909.SH,600909,华安证券,安徽,金融,20161206
2911,600917.SH,600917,重庆燃气,重庆,供气供热,20140930
2912,600919.SH,600919,江苏银行,江苏,金融,20160802
2913,600926.SH,600926,杭州银行,浙江,金融,20161027
2914,600928.SH,600928,西安银行,陕西,金融,20190301
2915,600929.SH,600929,湖南盐业,湖南,农矿业,20180326
2916,600933.SH,600933,爱柯迪,浙江,汽车服务,20171117
2917,600936.SH,600936,广西广电,广西,影视音像,20160815
2918,600939.SH,600939,重庆建工,重庆,地产,20170221
2919,600958.SH,600958,东方证券,上海,金融,20150323
2920,600959.SH,600959,江苏有线,江苏,影视音像,20150428
2921,600960.SH,600960,渤海汽车,山东,汽车服务,20040407
2922,600961.SH,600961,株冶集团,湖南,农矿业,20040830
2923,600962.SH,600962,国投中鲁,北京,软饮料,20040622
2924,600963.SH,600963,岳阳林纸,湖南,造纸,20040525
2925,600965.SH,600965,福成股份,河北,农矿业,20040713
2926,600966.SH,600966,博汇纸业,山东,造纸,20040608
2927,600967.SH,600967,内蒙一机,内蒙,运输设备,20040518
2928,600969.SH,600969,郴电国际,湖南,水力发电,20040408
2929,600970.SH,600970,中材国际,江苏,地产,20050412
2930,600971.SH,600971,恒源煤电,安徽,煤炭开采,20040817
2931,600973.SH,600973,宝胜股份,江苏,元器件,20040802
2932,600975.SH,600975,新五丰,湖南,农矿业,20040609
2933,600976.SH,600976,健民集团,湖北,化学制药,20040419
2934,600977.SH,600977,中国电影,北京,影视音像,20160809
2935,600978.SH,600978,宜华生活,广东,家居用品,20040824
2936,600979.SH,600979,广安爱众,四川,水力发电,20040906
2937,600980.SH,600980,北矿科技,北京,元器件,20040512
2938,600981.SH,600981,汇鸿集团,江苏,商贸代理,20040630
2939,600982.SH,600982,宁波热电,浙江,供气供热,20040706
2940,600983.SH,600983,惠而浦,安徽,元器件,20040727
2941,600984.SH,600984,建设机械,陕西,工程机械,20040707
2942,600985.SH,600985,淮北农矿业,安徽,煤炭开采,20040428
2943,600986.SH,600986,科达股份,山东,软件服务,20040426
2944,600987.SH,600987,航民股份,浙江,农矿业,20040809
2945,600988.SH,600988,赤峰黄金,内蒙,黄金,20040414
2946,600989.SH,600989,N宝丰,宁夏,化学制药,20190516
2947,600990.SH,600990,四创电子,安徽,软件服务,20040510
2948,600992.SH,600992,贵绳股份,贵州,农矿业,20040514
2949,600993.SH,600993,马应龙,湖北,化学制药,20040517
2950,600995.SH,600995,文山电力,云南,水力发电,20040615
2951,600996.SH,600996,贵广网络,贵州,影视音像,20161226
2952,600997.SH,600997,开滦股份,河北,煤炭开采,20040602
2953,600998.SH,600998,九州通,湖北,医药商业,20101102
2954,600999.SH,600999,招商证券,深圳,金融,20091117
2955,601000.SH,601000,唐山港,河北,港口,20100705
2956,601001.SH,601001,大同煤业,山西,煤炭开采,20060623
2957,601002.SH,601002,晋亿实业,浙江,机械,20070126
2958,601003.SH,601003,柳钢股份,广西,普钢,20070227
2959,601005.SH,601005,重庆钢铁,重庆,普钢,20070228
2960,601006.SH,601006,大秦铁路,山西,铁路,20060801
2961,601007.SH,601007,金陵饭店,江苏,酒店餐饮,20070406
2962,601008.SH,601008,连云港,江苏,港口,20070426
2963,601009.SH,601009,南京银行,江苏,金融,20070719
2964,601010.SH,601010,文峰股份,江苏,超市连锁,20110603
2965,601011.SH,601011,宝泰隆,黑龙江,焦炭加工,20110309
2966,601012.SH,601012,隆基股份,陕西,半导体,20120411
2967,601015.SH,601015,陕西黑猫,陕西,焦炭加工,20141105
2968,601016.SH,601016,节能风电,北京,新型电力,20140929
2969,601018.SH,601018,宁波港,浙江,港口,20100928
2970,601019.SH,601019,山东出版,山东,出版业,20171122
2971,601020.SH,601020,华钰农矿业,西藏,农矿业,20160316
2972,601021.SH,601021,春秋航空,上海,空运,20150121
2973,601028.SH,601028,玉龙股份,江苏,农矿业,20111107
2974,601038.SH,601038,一拖股份,河南,农矿业,20120808
2975,601058.SH,601058,赛轮轮胎,山东,汽车服务,20110630
2976,601066.SH,601066,中信建投,北京,金融,20180620
2977,601068.SH,601068,中农矿业国际,北京,地产,20180831
2978,601069.SH,601069,西部黄金,新疆,黄金,20150122
2979,601086.SH,601086,国芳集团,甘肃,百货,20170929
2980,601088.SH,601088,中国神华,北京,煤炭开采,20071009
2981,601098.SH,601098,中南传媒,湖南,出版业,20101028
2982,601099.SH,601099,太平洋,云南,金融,20071228
2983,601100.SH,601100,恒立液压,江苏,工程机械,20111028
2984,601101.SH,601101,昊华能源,北京,煤炭开采,20100331
2985,601106.SH,601106,中国一重,黑龙江,工程机械,20100209
2986,601107.SH,601107,四川成渝,四川,路桥,20090727
2987,601108.SH,601108,财通证券,浙江,金融,20171024
2988,601111.SH,601111,中国国航,北京,空运,20060818
2989,601113.SH,601113,华鼎股份,浙江,化学制药,20110509
2990,601116.SH,601116,三江购物,浙江,超市连锁,20110302
2991,601117.SH,601117,中国化学,北京,地产,20100107
2992,601118.SH,601118,海南橡胶,海南,橡胶,20110107
2993,601126.SH,601126,四方股份,北京,元器件,20101231
2994,601127.SH,601127,小康股份,重庆,汽车服务,20160615
2995,601128.SH,601128,常熟银行,江苏,金融,20160930
2996,601137.SH,601137,博威合金,浙江,农矿业,20110127
2997,601138.SH,601138,工业富联,深圳,软件服务,20180608
2998,601139.SH,601139,深圳燃气,深圳,供气供热,20091225
2999,601155.SH,601155,新城控股,江苏,地产,20151204
3000,601158.SH,601158,重庆水务,重庆,水务,20100329
3001,601162.SH,601162,天风证券,湖北,金融,20181019
3002,601163.SH,601163,三角轮胎,山东,汽车服务,20160909
3003,601166.SH,601166,兴业银行,福建,金融,20070205
3004,601168.SH,601168,西部农矿业,青海,农矿业,20070712
3005,601169.SH,601169,北京银行,北京,金融,20070919
3006,601177.SH,601177,杭齿前进,浙江,机械,20101011
3007,601179.SH,601179,中国西电,陕西,元器件,20100128
3008,601186.SH,601186,中国铁建,北京,地产,20080310
3009,601188.SH,601188,龙江交通,黑龙江,路桥,20100319
3010,601198.SH,601198,东兴证券,北京,金融,20150226
3011,601199.SH,601199,江南水务,江苏,水务,20110317
3012,601200.SH,601200,上海环境,上海,环境保护,20170331
3013,601208.SH,601208,东材科技,四川,化学制药,20110520
3014,601211.SH,601211,国泰君安,上海,金融,20150626
3015,601212.SH,601212,白银有色,甘肃,农矿业,20170215
3016,601216.SH,601216,君正集团,内蒙,化学制药,20110222
3017,601218.SH,601218,吉鑫科技,江苏,机械,20110506
3018,601222.SH,601222,林洋能源,江苏,元器件,20110808
3019,601225.SH,601225,陕西煤业,陕西,煤炭开采,20140128
3020,601226.SH,601226,华电重工,北京,机械,20141211
3021,601228.SH,601228,广州港,广东,港口,20170329
3022,601229.SH,601229,上海银行,上海,金融,20161116
3023,601231.SH,601231,环旭电子,上海,元器件,20120220
3024,601233.SH,601233,桐昆股份,浙江,化学制药,20110518
3025,601238.SH,601238,广汽集团,广东,汽车服务,20120329
3026,601258.SH,601258,庞大集团,河北,汽车服务,20110428
3027,601288.SH,601288,农业银行,北京,金融,20100715
3028,601298.SH,601298,青岛港,山东,港口,20190121
3029,601311.SH,601311,骆驼股份,湖北,元器件,20110602
3030,601318.SH,601318,中国平安,深圳,保险,20070301
3031,601319.SH,601319,中国人保,北京,保险,20181116
3032,601326.SH,601326,秦港股份,河北,港口,20170816
3033,601328.SH,601328,交通银行,上海,金融,20070515
3034,601330.SH,601330,绿色动力,深圳,环境保护,20180611
3035,601333.SH,601333,广深铁路,深圳,铁路,20061222
3036,601336.SH,601336,新华保险,北京,保险,20111216
3037,601339.SH,601339,百隆东方,浙江,农矿业,20120612
3038,601360.SH,601360,三六零,江苏,软件服务,20120116
3039,601366.SH,601366,利群股份,山东,百货,20170412
3040,601368.SH,601368,绿城水务,广西,水务,20150612
3041,601369.SH,601369,陕鼓动力,陕西,机械,20100428
3042,601375.SH,601375,中原证券,河南,金融,20170103
3043,601377.SH,601377,兴业证券,福建,金融,20101013
3044,601388.SH,601388,怡球资源,江苏,农矿业,20120423
3045,601390.SH,601390,中国中铁,北京,地产,20071203
3046,601398.SH,601398,工商银行,北京,金融,20061027
3047,601500.SH,601500,通用股份,江苏,汽车服务,20160919
3048,601515.SH,601515,东风股份,广东,广告包装,20120216
3049,601518.SH,601518,吉林高速,吉林,路桥,20100319
3050,601519.SH,601519,大智慧,上海,软件服务,20110128
3051,601555.SH,601555,东吴证券,江苏,金融,20111212
3052,601558.SH,601558,ST锐电,北京,元器件,20110113
3053,601566.SH,601566,九牧王,福建,服饰,20110530
3054,601567.SH,601567,三星医疗,浙江,元器件,20110615
3055,601577.SH,601577,长沙银行,湖南,金融,20180926
3056,601579.SH,601579,会稽山,浙江,红黄药酒,20140825
3057,601588.SH,601588,北辰实业,北京,地产,20061016
3058,601595.SH,601595,上海电影,上海,影视音像,20160817
3059,601598.SH,601598,中国外运,北京,仓储物流,20190118
3060,601599.SH,601599,鹿港文化,江苏,影视音像,20110527
3061,601600.SH,601600,中国农矿业业,北京,农矿业,20070430
3062,601601.SH,601601,中国太保,上海,保险,20071225
3063,601606.SH,601606,长城军工,安徽,机械,20180806
3064,601607.SH,601607,上海医药,上海,医药商业,19940324
3065,601608.SH,601608,中信重工,河南,机械,20120706
3066,601611.SH,601611,中国核建,上海,地产,20160606
3067,601615.SH,601615,明阳智能,广东,机械,20190123
3068,601616.SH,601616,广电电气,上海,元器件,20110201
3069,601618.SH,601618,中国中冶,北京,地产,20090921
3070,601619.SH,601619,嘉泽新能,宁夏,新型电力,20170720
3071,601628.SH,601628,中国人寿,北京,保险,20070109
3072,601633.SH,601633,长城汽车,河北,汽车服务,20110928
3073,601636.SH,601636,旗滨集团,湖南,玻璃,20110812
3074,601666.SH,601666,平煤股份,河南,煤炭开采,20061123
3075,601668.SH,601668,中国建筑,北京,地产,20090729
3076,601669.SH,601669,中国电建,北京,地产,20111018
3077,601677.SH,601677,明泰农矿业业,河南,农矿业,20110919
3078,601678.SH,601678,滨化股份,山东,化学制药,20100223
3079,601688.SH,601688,华泰证券,江苏,金融,20100226
3080,601689.SH,601689,拓普集团,浙江,汽车服务,20150319
3081,601699.SH,601699,潞安环能,山西,煤炭开采,20060922
3082,601700.SH,601700,风范股份,江苏,元器件,20110118
3083,601717.SH,601717,郑煤机,河南,工程机械,20100803
3084,601718.SH,601718,际华集团,北京,服饰,20100816
3085,601727.SH,601727,上海电气,上海,元器件,20081205
3086,601766.SH,601766,中国中车,北京,运输设备,20080818
3087,601777.SH,601777,力帆股份,重庆,摩托车,20101125
3088,601788.SH,601788,光大证券,上海,金融,20090818
3089,601789.SH,601789,宁波建工,浙江,地产,20110816
3090,601798.SH,601798,ST蓝科,甘肃,机械,20110622
3091,601799.SH,601799,星宇股份,江苏,汽车服务,20110201
3092,601800.SH,601800,中国交建,北京,地产,20120309
3093,601801.SH,601801,皖新传媒,安徽,出版业,20100118
3094,601808.SH,601808,中海油服,天津,农矿业,20070928
3095,601811.SH,601811,新华文轩,四川,出版业,20160808
3096,601818.SH,601818,光大银行,北京,金融,20100818
3097,601828.SH,601828,美凯龙,上海,综合服务,20180117
3098,601838.SH,601838,成都银行,四川,金融,20180131
3099,601857.SH,601857,中国石油,北京,农矿业,20071105
3100,601858.SH,601858,中国科传,北京,出版业,20170118
3101,601860.SH,601860,紫金银行,江苏,金融,20190103
3102,601865.SH,601865,福莱特,浙江,玻璃,20190215
3103,601866.SH,601866,中远海发,上海,水运,20071212
3104,601869.SH,601869,长飞光纤,湖北,软件服务,20180720
3105,601872.SH,601872,招商轮船,上海,水运,20061201
3106,601877.SH,601877,正泰电器,浙江,元器件,20100121
3107,601878.SH,601878,浙商证券,浙江,金融,20170626
3108,601880.SH,601880,大连港,辽宁,港口,20101206
3109,601881.SH,601881,中国银河,北京,金融,20170123
3110,601882.SH,601882,海天精工,浙江,机械,20161107
3111,601886.SH,601886,江河集团,北京,装修装饰,20110818
3112,601888.SH,601888,中国国旅,北京,旅游服务,20091015
3113,601890.SH,601890,亚星锚链,江苏,船舶,20101228
3114,601898.SH,601898,中煤能源,北京,煤炭开采,20080201
3115,601899.SH,601899,紫金农矿业,福建,黄金,20080425
3116,601900.SH,601900,南方传媒,广东,出版业,20160215
3117,601901.SH,601901,方正证券,湖南,金融,20110810
3118,601908.SH,601908,京运通,北京,元器件,20110908
3119,601918.SH,601918,新集能源,安徽,煤炭开采,20071219
3120,601919.SH,601919,中远海控,天津,水运,20070626
3121,601928.SH,601928,凤凰传媒,江苏,出版业,20111130
3122,601929.SH,601929,吉视传媒,吉林,影视音像,20120223
3123,601933.SH,601933,永辉超市,福建,超市连锁,20101215
3124,601939.SH,601939,建设银行,北京,金融,20070925
3125,601949.SH,601949,中国出版,北京,出版业,20170821
3126,601952.SH,601952,苏垦农发,江苏,农矿业,20170515
3127,601958.SH,601958,金钼股份,陕西,小金属,20080417
3128,601965.SH,601965,中国汽研,重庆,汽车服务,20120611
3129,601966.SH,601966,玲珑轮胎,山东,汽车服务,20160706
3130,601968.SH,601968,宝钢包装,上海,广告包装,20150611
3131,601969.SH,601969,海南农矿业,海南,普钢,20141209
3132,601975.SH,601975,招商南油,江苏,水运,20190108
3133,601985.SH,601985,中国核电,北京,新型电力,20150610
3134,601988.SH,601988,中国银行,北京,金融,20060705
3135,601989.SH,601989,中国重工,北京,船舶,20091216
3136,601990.SH,601990,南京证券,江苏,金融,20180613
3137,601991.SH,601991,大唐发电,北京,火力发电,20061220
3138,601992.SH,601992,金隅集团,北京,水泥,20110301
3139,601996.SH,601996,丰林集团,广西,家居用品,20110929
3140,601997.SH,601997,贵阳银行,贵州,金融,20160816
3141,601998.SH,601998,中信银行,北京,金融,20070427
3142,601999.SH,601999,出版传媒,辽宁,出版业,20071221
3143,603000.SH,603000,人民网,北京,软件服务,20120427
3144,603001.SH,603001,奥康国际,浙江,服饰,20120426
3145,603002.SH,603002,宏昌电子,广东,化学制药,20120518
3146,603003.SH,603003,龙宇燃油,上海,农矿业,20120817
3147,603005.SH,603005,晶方科技,江苏,半导体,20140210
3148,603006.SH,603006,联明股份,上海,汽车服务,20140630
3149,603007.SH,603007,花王股份,江苏,地产,20160826
3150,603008.SH,603008,喜临门,浙江,家居用品,20120717
3151,603009.SH,603009,北特科技,上海,汽车服务,20140718
3152,603010.SH,603010,万盛股份,浙江,化学制药,20141010
3153,603011.SH,603011,合锻智能,安徽,机械,20141107
3154,603012.SH,603012,创力集团,上海,机械,20150320
3155,603013.SH,603013,亚普股份,江苏,汽车服务,20180509
3156,603015.SH,603015,弘讯科技,浙江,元器件,20150303
3157,603016.SH,603016,新宏泰,江苏,元器件,20160701
3158,603017.SH,603017,中衡设计,江苏,地产,20141231
3159,603018.SH,603018,中设集团,江苏,地产,20141013
3160,603019.SH,603019,中科曙光,天津,软件服务,20141106
3161,603020.SH,603020,爱普股份,上海,农矿业,20150325
3162,603021.SH,603021,山东华鹏,山东,玻璃,20150423
3163,603022.SH,603022,新通联,上海,广告包装,20150518
3164,603023.SH,603023,威帝股份,黑龙江,汽车服务,20150527
3165,603025.SH,603025,大豪科技,北京,软件服务,20150422
3166,603026.SH,603026,石大胜华,山东,化学制药,20150529
3167,603027.SH,603027,千禾味业,四川,农矿业,20160307
3168,603028.SH,603028,赛福天,江苏,农矿业,20160331
3169,603029.SH,603029,天鹅股份,山东,农矿业,20160427
3170,603030.SH,603030,全筑股份,上海,装修装饰,20150320
3171,603031.SH,603031,安德利,安徽,百货,20160822
3172,603032.SH,603032,德新交运,新疆,公路,20170105
3173,603033.SH,603033,三维股份,浙江,橡胶,20161207
3174,603035.SH,603035,常熟汽饰,江苏,汽车服务,20170105
3175,603036.SH,603036,如通股份,江苏,机械,20161209
3176,603037.SH,603037,凯众股份,上海,汽车服务,20170120
3177,603038.SH,603038,华立股份,广东,装修装饰,20170116
3178,603039.SH,603039,泛微网络,上海,软件服务,20170113
3179,603040.SH,603040,新坐标,浙江,机械,20170209
